election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 54th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000054Kings%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000054Kings%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000054Kings%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000054Kings%20Member%20of%20the%20Assembly%2054th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 55th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000055Kings%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000055Kings%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000055Kings%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000055Kings%20Member%20of%20the%20Assembly%2055th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 56th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000056Kings%20Member%20of%20the%20Assembly%2056th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000056Kings%20Member%20of%20the%20Assembly%2056th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000056Kings%20Member%20of%20the%20Assembly%2056th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000056Kings%20Member%20of%20the%20Assembly%2056th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 57th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000057Kings%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000057Kings%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000057Kings%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000057Kings%20Member%20of%20the%20Assembly%2057th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 58th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000058Kings%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000058Kings%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000058Kings%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000058Kings%20Member%20of%20the%20Assembly%2058th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 59th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000059Kings%20Member%20of%20the%20Assembly%2059th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000059Kings%20Member%20of%20the%20Assembly%2059th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000059Kings%20Member%20of%20the%20Assembly%2059th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000059Kings%20Member%20of%20the%20Assembly%2059th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 60th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000060Kings%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000060Kings%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000060Kings%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000060Kings%20Member%20of%20the%20Assembly%2060th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 61st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000061Kings%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000061Kings%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000061Kings%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000061Kings%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 64th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000064Kings%20Member%20of%20the%20Assembly%2064th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000064Kings%20Member%20of%20the%20Assembly%2064th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000064Kings%20Member%20of%20the%20Assembly%2064th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000064Kings%20Member%20of%20the%20Assembly%2064th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Judge of the Civil Court - District 1st Municipal Court District - Kings,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201201Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%201st%20Municipal%20Court%20District%20-%20Kings%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201201Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%201st%20Municipal%20Court%20District%20-%20Kings%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201201Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%201st%20Municipal%20Court%20District%20-%20Kings%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201201Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%201st%20Municipal%20Court%20District%20-%20Kings%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Judge of the Civil Court - District 7th Municipal Court District - Kings,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201207Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%207th%20Municipal%20Court%20District%20-%20Kings%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201207Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%207th%20Municipal%20Court%20District%20-%20Kings%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201207Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%207th%20Municipal%20Court%20District%20-%20Kings%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201207Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%207th%20Municipal%20Court%20District%20-%20Kings%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Judge of the Civil Court - District 8th Municipal Court District - Kings,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201208Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%208th%20Municipal%20Court%20District%20-%20Kings%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201208Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%208th%20Municipal%20Court%20District%20-%20Kings%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201208Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%208th%20Municipal%20Court%20District%20-%20Kings%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302201208Kings%20Judge%20of%20the%20Civil%20Court%20-%20District%208th%20Municipal%20Court%20District%20-%20Kings%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022","Kings CLEAN WATER, CLEAN AIR, AND GREEN JOBS Environmental Bond Act of 2022 Citywide",https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350100000Kings%20CLEAN%20WATER%2C%20CLEAN%20AIR%2C%20AND%20GREEN%20JOBS%20Environmental%20Bond%20Act%20of%202022%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350100000Kings%20CLEAN%20WATER%2C%20CLEAN%20AIR%2C%20AND%20GREEN%20JOBS%20Environmental%20Bond%20Act%20of%202022%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350100000Kings%20CLEAN%20WATER%2C%20CLEAN%20AIR%2C%20AND%20GREEN%20JOBS%20Environmental%20Bond%20Act%20of%202022%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350100000Kings%20CLEAN%20WATER%2C%20CLEAN%20AIR%2C%20AND%20GREEN%20JOBS%20Environmental%20Bond%20Act%20of%202022%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Add a Statement of Values to Guide Government Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350200000Kings%20Add%20a%20Statement%20of%20Values%20to%20Guide%20Government%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350200000Kings%20Add%20a%20Statement%20of%20Values%20to%20Guide%20Government%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350200000Kings%20Add%20a%20Statement%20of%20Values%20to%20Guide%20Government%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350200000Kings%20Add%20a%20Statement%20of%20Values%20to%20Guide%20Government%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022","Kings Establish a Racial Equity Office, Plan, and Commission Citywide",https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350300000Kings%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350300000Kings%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350300000Kings%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350300000Kings%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Measure the True Cost of Living Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350400000Kings%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350400000Kings%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350400000Kings%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00350400000Kings%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Queens Governor/Lieutenant Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00400200000Queens%20Governor%20Lieutenant%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00400200000Queens%20Governor%20Lieutenant%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00400200000Queens%20Governor%20Lieutenant%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00400200000Queens%20Governor%20Lieutenant%20Governor%20Citywide%20EDLevel.pdf,
