Contest,Candidate Issue,Party,District Name,Affidavit Votes,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Plattsburgh 4 ",0,2,0,6,8,1.98
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Plattsburgh 5 ",0,10,0,4,14,4.59
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Plattsburgh 6 ",0,20,0,11,31,3.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Plattsburgh 7 ",0,7,0,8,15,4.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Saranac 1 ",0,12,0,3,15,3.42
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Saranac 2 ",0,6,0,5,11,4.47
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Saranac 3 ",0,3,0,6,9,4.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Schuyler Falls 1 ",0,3,0,1,4,2.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Schuyler Falls 2 ",0,8,0,4,12,2.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jay Bellanca (M),DM5,"Town of Schuyler Falls 3 ",0,6,0,4,10,2.70
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 1 1 ",0,3,0,3,6,3.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 1 2 ",0,16,0,16,32,2.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 1 3 ",0,2,0,0,2,5.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 2 1 ",0,8,0,11,19,4.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 2 2 ",0,4,0,9,13,5.31
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 3 1 ",0,11,0,5,16,2.91
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 3 2 ",0,19,0,10,29,3.43
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 4 1 ",0,13,0,14,27,3.35
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 4 2 ",0,16,0,8,24,3.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 5 1 ",0,13,0,8,21,3.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 5 2 ",0,15,0,13,28,3.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 6 1 ",0,15,0,11,26,3.85
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"City of Plattsburgh Ward 6 2 ",0,10,0,11,21,6.40
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Altona 1 ",0,17,0,4,21,5.06
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of AuSable 1 ",0,3,0,3,6,2.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of AuSable 2 ",0,7,0,1,8,3.01
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Beekmantown 1 ",0,6,0,3,9,2.49
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Beekmantown 2 ",0,7,0,6,13,4.28
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Beekmantown 3 ",0,13,0,11,24,3.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Beekmantown 4 ",0,5,0,3,8,2.08
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Black Brook 1 ",0,1,0,2,3,1.12
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Black Brook 2 ",0,3,0,2,5,5.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Champlain 1 ",0,9,0,4,13,3.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Champlain 2 ",0,11,0,2,13,2.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Champlain 3 ",0,9,0,11,20,4.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Chazy 1 ",0,13,0,5,18,3.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Chazy 2 ",0,12,0,2,14,3.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Clinton 1 ",0,4,0,2,6,5.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Dannemora 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Dannemora 2 ",0,1,0,1,2,1.59
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Dannemora 3 ",0,1,0,1,2,1.09
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Ellenburg 1 ",0,8,0,0,8,2.25
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Mooers 1 ",0,4,0,3,7,2.09
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Mooers 2 ",0,3,0,0,3,2.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Peru 1 ",0,9,0,1,10,2.68
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Peru 2 ",0,14,0,8,22,4.03
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Peru 3 ",0,8,0,1,9,4.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Peru 4 ",0,8,0,6,14,2.60
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 1 ",0,6,0,5,11,2.95
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 2 ",0,17,0,0,17,3.53
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 3 ",0,13,0,9,22,3.34
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 4 ",0,5,0,5,10,2.47
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 5 ",0,13,0,1,14,4.59
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 6 ",0,18,0,10,28,3.11
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Plattsburgh 7 ",0,7,0,8,15,4.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Saranac 1 ",0,10,0,2,12,2.74
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Saranac 2 ",0,6,0,5,11,4.47
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Saranac 3 ",0,3,0,4,7,3.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Schuyler Falls 1 ",0,8,0,1,9,5.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Schuyler Falls 2 ",0,10,0,3,13,2.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Joseph Henderson (M),DM5,"Town of Schuyler Falls 3 ",0,9,0,3,12,3.23
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 1 1 ",0,6,0,4,10,5.62
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 1 2 ",0,17,0,20,37,2.99
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 1 3 ",0,2,0,0,2,5.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 2 1 ",0,9,0,11,20,5.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 2 2 ",0,5,0,7,12,4.90
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 3 1 ",0,13,0,5,18,3.28
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 3 2 ",0,19,0,12,31,3.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 4 1 ",0,18,0,15,33,4.09
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 4 2 ",0,17,0,12,29,3.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 5 1 ",0,12,0,9,21,3.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 5 2 ",0,19,0,16,35,4.35
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 6 1 ",0,20,0,9,29,4.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"City of Plattsburgh Ward 6 2 ",0,10,0,12,22,6.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Altona 1 ",0,17,0,6,23,5.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of AuSable 1 ",0,5,0,3,8,3.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of AuSable 2 ",0,7,0,4,11,4.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Beekmantown 1 ",0,7,0,3,10,2.76
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Beekmantown 2 ",0,6,0,6,12,3.95
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Beekmantown 3 ",0,16,0,11,27,3.61
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Beekmantown 4 ",0,7,0,5,12,3.12
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Black Brook 1 ",0,1,0,5,6,2.23
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Black Brook 2 ",0,4,0,1,5,5.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Champlain 1 ",0,12,0,3,15,3.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Champlain 2 ",0,17,0,5,22,4.16
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Champlain 3 ",0,11,0,11,22,4.93
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Chazy 1 ",0,13,0,6,19,3.73
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Chazy 2 ",0,16,0,3,19,4.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Clinton 1 ",0,1,0,3,4,3.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Dannemora 1 ",0,0,0,2,2,2.50
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Dannemora 2 ",0,1,0,0,1,0.79
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Dannemora 3 ",0,1,0,3,4,2.17
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Ellenburg 1 ",0,6,0,0,6,1.69
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Mooers 1 ",0,5,0,7,12,3.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Mooers 2 ",0,1,0,3,4,2.86
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Peru 1 ",0,12,0,2,14,3.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Peru 2 ",0,12,0,9,21,3.85
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Peru 3 ",0,8,0,2,10,5.03
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Peru 4 ",0,14,0,10,24,4.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 1 ",0,7,0,4,11,2.95
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 2 ",0,13,0,4,17,3.53
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 3 ",0,16,0,13,29,4.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 4 ",0,8,0,6,14,3.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 5 ",0,10,0,3,13,4.26
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 6 ",0,21,0,11,32,3.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Plattsburgh 7 ",0,9,0,8,17,4.90
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Saranac 1 ",0,10,0,3,13,2.97
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Saranac 2 ",0,5,0,4,9,3.66
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Saranac 3 ",0,4,0,5,9,4.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Schuyler Falls 1 ",0,5,0,0,5,3.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Schuyler Falls 2 ",0,12,0,6,18,3.98
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Patrick Nelson (M),DM5,"Town of Schuyler Falls 3 ",0,12,0,3,15,4.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 1 1 ",0,2,0,2,4,2.25
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 1 2 ",0,26,0,8,34,2.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 1 3 ",0,1,0,0,1,2.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 2 1 ",0,3,0,3,6,1.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 2 2 ",0,3,0,4,7,2.86
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 3 1 ",0,11,0,4,15,2.73
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 3 2 ",0,15,0,8,23,2.72
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 4 1 ",0,13,0,10,23,2.85
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 4 2 ",0,13,0,8,21,2.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 5 1 ",0,14,0,2,16,2.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 5 2 ",0,14,0,10,24,2.99
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 6 1 ",0,9,0,6,15,2.22
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"City of Plattsburgh Ward 6 2 ",0,6,0,3,9,2.74
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Altona 1 ",0,3,0,6,9,2.17
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of AuSable 1 ",0,3,0,3,6,2.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of AuSable 2 ",0,7,0,2,9,3.38
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Beekmantown 1 ",0,4,0,3,7,1.93
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Beekmantown 2 ",0,4,0,1,5,1.64
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Beekmantown 3 ",0,11,0,3,14,1.87
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Beekmantown 4 ",0,8,0,2,10,2.60
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Black Brook 1 ",0,5,0,2,7,2.60
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Black Brook 2 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Champlain 1 ",0,5,0,2,7,1.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Champlain 2 ",0,10,0,6,16,3.02
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Champlain 3 ",0,4,0,2,6,1.35
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Chazy 1 ",0,6,0,3,9,1.77
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Chazy 2 ",0,8,0,6,14,3.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Clinton 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Dannemora 1 ",0,0,0,0,0,0.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Dannemora 2 ",0,0,0,1,1,0.79
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Dannemora 3 ",0,2,0,1,3,1.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Ellenburg 1 ",0,2,0,3,5,1.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Mooers 1 ",0,2,0,7,9,2.69
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Mooers 2 ",0,0,0,2,2,1.43
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Peru 1 ",0,4,0,3,7,1.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Peru 2 ",0,8,0,6,14,2.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Peru 3 ",0,0,0,2,2,1.01
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Peru 4 ",0,9,0,2,11,2.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 1 ",0,3,0,1,4,1.07
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 2 ",0,2,0,1,3,0.62
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 3 ",0,6,0,4,10,1.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 4 ",0,5,0,2,7,1.73
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 5 ",0,3,0,5,8,2.62
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 6 ",0,13,0,9,22,2.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Plattsburgh 7 ",0,5,0,3,8,2.31
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Saranac 1 ",0,7,0,3,10,2.28
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Saranac 2 ",0,2,0,2,4,1.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Saranac 3 ",0,1,0,1,2,0.96
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Schuyler Falls 1 ",0,0,0,1,1,0.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Schuyler Falls 2 ",0,12,0,2,14,3.10
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jennifer Zhang (F),DM9,"Town of Schuyler Falls 3 ",0,3,0,5,8,2.16
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 1 1 ",0,3,0,0,3,1.69
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 1 2 ",0,10,0,2,12,0.97
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 1 3 ",0,3,0,0,3,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 2 1 ",0,1,0,1,2,0.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 2 2 ",0,0,0,1,1,0.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Donald C. Carlisto (M),DM9,"City of Plattsburgh Ward 3 1 ",0,4,0,2,6,1.09
